"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
2235	8.000000000013618e-02	2.662469999994160e-01	1.176829268292684e+00	1.225745504857562e+03	8.442617549035947e-14	8.916599999981273e+05	1.013250000000001e+05	2.999999999999999e+02	1.595735968239367e-16	2.999999999995597e+00	
2236	8.000000000013963e-02	2.615759999994300e-01	1.176829268292683e+00	1.225745504857561e+03	1.854238157156013e-13	8.916599999981268e+05	1.013250000000002e+05	3.000000000000006e+02	3.647396498832839e-16	2.999999999995593e+00	
2237	8.000000000014307e-02	2.569049999994493e-01	1.176829268292682e+00	1.225745504857560e+03	3.336439796078559e-14	8.916599999981258e+05	1.013250000000002e+05	3.000000000000007e+02	2.963509655301682e-16	2.999999999995592e+00	
2238	8.000000000014651e-02	2.522339999994662e-01	1.176829268292682e+00	1.225745504857559e+03	5.378692230162545e-14	8.916599999981258e+05	1.013250000000003e+05	3.000000000000011e+02	4.559245623541050e-16	2.999999999995590e+00	
2239	8.000000000014998e-02	2.475629999994817e-01	1.176829268292684e+00	1.225745504857562e+03	-4.237467866245757e-14	8.916599999981277e+05	1.013250000000002e+05	3.000000000000002e+02	3.191471936478735e-16	2.999999999995596e+00	
2240	8.000000000015342e-02	2.428919999994941e-01	1.176829268292685e+00	1.225745504857564e+03	-1.009396555868620e-13	8.916599999981287e+05	1.013250000000001e+05	2.999999999999998e+02	2.051660530593472e-16	2.999999999995600e+00	
2241	8.000000000015689e-02	2.382209999995049e-01	1.176829268292683e+00	1.225745504857561e+03	1.642206972416760e-14	8.916599999981271e+05	1.013250000000001e+05	3.000000000000002e+02	1.823698249416420e-16	2.999999999995596e+00	
2242	8.000000000016033e-02	2.335499999995139e-01	1.176829268292682e+00	1.225745504857560e+03	-6.253482195305972e-14	8.916599999981258e+05	1.013250000000001e+05	3.000000000000006e+02	1.823698249416420e-16	2.999999999995594e+00	
2243	8.000000000016377e-02	2.288789999995232e-01	1.176829268292684e+00	1.225745504857562e+03	-4.536308538161941e-14	8.916599999981268e+05	1.013250000000001e+05	2.999999999999999e+02	1.139811405885262e-16	2.999999999995597e+00	
2244	8.000000000016724e-02	2.242079999995336e-01	1.176829268292684e+00	1.225745504857561e+03	-1.097149164400459e-13	8.916599999981269e+05	1.013250000000002e+05	3.000000000000002e+02	2.507585092947577e-16	2.999999999995596e+00	
2245	8.000000000017071e-02	2.195369999995457e-01	1.176829268292682e+00	1.225745504857561e+03	1.187937776816641e-13	8.916599999981263e+05	1.013249999999999e+05	2.999999999999999e+02	-1.595735968239367e-16	2.999999999995600e+00	
2246	8.000000000017415e-02	2.148659999995581e-01	1.176829268292682e+00	1.225745504857560e+03	1.346900850055463e-13	8.916599999981259e+05	1.013249999999999e+05	2.999999999999998e+02	-1.823698249416420e-16	2.999999999995599e+00	
2247	8.000000000017760e-02	2.101949999995706e-01	1.176829268292683e+00	1.225745504857560e+03	-9.562083255651197e-14	8.916599999981265e+05	1.013250000000003e+05	3.000000000000009e+02	4.787207904718102e-16	2.999999999995591e+00	
2248	8.000000000018104e-02	2.055239999995830e-01	1.176829268292681e+00	1.225745504857558e+03	-6.066318099091513e-14	8.916599999981249e+05	1.013250000000001e+05	3.000000000000009e+02	2.279622811770525e-16	2.999999999995591e+00	
2249	8.000000000018451e-02	2.008529999995956e-01	1.176829268292683e+00	1.225745504857561e+03	-3.146351570898153e-13	8.916599999981268e+05	1.013250000000003e+05	3.000000000000007e+02	4.103321061186945e-16	2.999999999995593e+00	
2250	8.000000000018798e-02	1.961819999996081e-01	1.176829268292683e+00	1.225745504857561e+03	-4.439033863725391e-13	8.916599999981269e+05	1.013250000000001e+05	3.000000000000004e+02	2.051660530593472e-16	2.999999999995596e+00	
2251	8.000000000019142e-02	1.915109999996206e-01	1.176829268292682e+00	1.225745504857560e+03	-2.269499792940306e-13	8.916599999981257e+05	1.013249999999999e+05	3.000000000000001e+02	-1.139811405885262e-16	2.999999999995598e+00	
2252	8.000000000019486e-02	1.868399999996331e-01	1.176829268292682e+00	1.225745504857560e+03	-1.658069224189880e-13	8.916599999981262e+05	1.013250000000000e+05	3.000000000000001e+02	-6.838868435311574e-17	2.999999999995598e+00	
2253	8.000000000019830e-02	1.821689999996456e-01	1.176829268292684e+00	1.225745504857562e+03	-1.348704365410000e-13	8.916599999981269e+05	1.013249999999998e+05	2.999999999999991e+02	-3.875358780009892e-16	2.999999999995604e+00	
2254	8.000000000020177e-02	1.774979999996582e-01	1.176829268292684e+00	1.225745504857563e+03	-6.206952085533383e-14	8.916599999981271e+05	1.013249999999997e+05	2.999999999999988e+02	-5.015170185895155e-16	2.999999999995606e+00	
2255	8.000000000020523e-02	1.728269999996706e-01	1.176829268292682e+00	1.225745504857561e+03	-6.222713690841481e-14	8.916599999981262e+05	1.013249999999998e+05	2.999999999999998e+02	-2.507585092947577e-16	2.999999999995600e+00	
2256	8.000000000020868e-02	1.681559999996832e-01	1.176829268292682e+00	1.225745504857561e+03	-6.799188844722185e-14	8.916599999981265e+05	1.013249999999999e+05	2.999999999999998e+02	-1.823698249416420e-16	2.999999999995600e+00	
2257	8.000000000021212e-02	1.634849999996957e-01	1.176829268292684e+00	1.225745504857563e+03	-4.926571527175952e-14	8.916599999981277e+05	1.013250000000001e+05	2.999999999999999e+02	1.367773687062315e-16	2.999999999995599e+00	
2258	8.000000000021557e-02	1.588139999997083e-01	1.176829268292682e+00	1.225745504857560e+03	-4.557707662410393e-14	8.916599999981268e+05	1.013250000000002e+05	3.000000000000007e+02	3.191471936478735e-16	2.999999999995594e+00	
2259	8.000000000021903e-02	1.541429999997206e-01	1.176829268292684e+00	1.225745504857563e+03	1.138171266195396e-13	8.916599999981275e+05	1.013250000000000e+05	2.999999999999998e+02	6.838868435311574e-17	2.999999999995599e+00	
2260	8.000000000022250e-02	1.494719999997332e-01	1.176829268292684e+00	1.225745504857562e+03	2.329794151033589e-13	8.916599999981268e+05	1.013249999999998e+05	2.999999999999993e+02	-2.963509655301682e-16	2.999999999995602e+00	
2261	8.000000000022595e-02	1.448009999997457e-01	1.176829268292683e+00	1.225745504857560e+03	3.061847712582719e-13	8.916599999981264e+05	1.013250000000001e+05	3.000000000000004e+02	1.823698249416420e-16	2.999999999995595e+00	
2262	8.000000000022939e-02	1.401299999997582e-01	1.176829268292685e+00	1.225745504857563e+03	2.450290808525057e-13	8.916599999981280e+05	1.013250000000001e+05	2.999999999999998e+02	1.595735968239367e-16	2.999999999995599e+00	
2263	8.000000000023283e-02	1.354589999997707e-01	1.176829268292682e+00	1.225745504857560e+03	1.423669533964600e-13	8.916599999981262e+05	1.013250000000000e+05	3.000000000000001e+02	-6.838868435311574e-17	2.999999999995598e+00	
2264	8.000000000023630e-02	1.307879999997832e-01	1.176829268292681e+00	1.225745504857560e+03	2.973015356392656e-13	8.916599999981259e+05	1.013249999999999e+05	3.000000000000001e+02	-1.595735968239367e-16	2.999999999995599e+00	
2265	8.000000000023975e-02	1.261169999997957e-01	1.176829268292682e+00	1.225745504857560e+03	9.266252167536121e-14	8.916599999981259e+05	1.013250000000002e+05	3.000000000000007e+02	2.735547374124630e-16	2.999999999995593e+00	
2266	8.000000000024321e-02	1.214459999998073e-01	1.176829268292682e+00	1.225745504857559e+03	-7.087043730569781e-14	8.916599999981256e+05	1.013250000000000e+05	3.000000000000004e+02	4.559245623541049e-17	2.999999999995595e+00	
2267	8.000000000024665e-02	1.167749999998181e-01	1.176829268292681e+00	1.225745504857559e+03	-2.989834171898065e-14	8.916599999981250e+05	1.013250000000001e+05	3.000000000000006e+02	9.118491247082098e-17	2.999999999995593e+00	
2268	8.000000000025009e-02	1.121039999998252e-01	1.176829268292681e+00	1.225745504857558e+03	4.313290878813273e-15	8.916599999981245e+05	1.013250000000001e+05	3.000000000000009e+02	2.279622811770525e-16	2.999999999995590e+00	
2269	8.000000000025353e-02	1.074329999998318e-01	1.176829268292685e+00	1.225745504857563e+03	-2.603346802990798e-13	8.916599999981283e+05	1.013250000000001e+05	2.999999999999998e+02	1.139811405885262e-16	2.999999999995600e+00	
2270	8.000000000025700e-02	1.027619999998376e-01	1.176829268292683e+00	1.225745504857561e+03	-2.472110860702063e-13	8.916599999981265e+05	1.013249999999998e+05	2.999999999999994e+02	-2.735547374124630e-16	2.999999999995601e+00	
2271	8.000000000026047e-02	9.809099999984425e-02	1.176829268292684e+00	1.225745504857562e+03	3.233328436044376e-15	8.916599999981273e+05	1.013250000000001e+05	2.999999999999999e+02	1.139811405885262e-16	2.999999999995598e+00	
2272	8.000000000026392e-02	9.341999999985100e-02	1.176829268292683e+00	1.225745504857561e+03	-1.167935436917834e-13	8.916599999981264e+05	1.013250000000001e+05	3.000000000000002e+02	1.367773687062315e-16	2.999999999995596e+00	
2273	8.000000000026736e-02	8.874899999985772e-02	1.176829268292683e+00	1.225745504857562e+03	-1.286498351577478e-13	8.916599999981269e+05	1.013250000000000e+05	2.999999999999998e+02	-6.838868435311574e-17	2.999999999995599e+00	
2274	8.000000000027081e-02	8.407799999986454e-02	1.176829268292683e+00	1.225745504857561e+03	-1.410935398124240e-13	8.916599999981264e+05	1.013249999999998e+05	2.999999999999994e+02	-3.191471936478735e-16	2.999999999995602e+00	
2275	8.000000000027428e-02	7.940699999987111e-02	1.176829268292683e+00	1.225745504857561e+03	-5.121537765672780e-14	8.916599999981266e+05	1.013249999999999e+05	2.999999999999998e+02	-1.367773687062315e-16	2.999999999995600e+00	
2276	8.000000000027775e-02	7.473599999987696e-02	1.176829268292683e+00	1.225745504857562e+03	-3.437301761192769e-14	8.916599999981271e+05	1.013250000000000e+05	2.999999999999999e+02	0.000000000000000e+00	2.999999999995599e+00	
2277	8.000000000028118e-02	7.006499999988222e-02	1.176829268292683e+00	1.225745504857562e+03	1.829999815458431e-13	8.916599999981270e+05	1.013249999999998e+05	2.999999999999994e+02	-2.735547374124630e-16	2.999999999995603e+00	
2278	8.000000000028462e-02	6.539399999988722e-02	1.176829268292682e+00	1.225745504857560e+03	2.076131160057192e-13	8.916599999981258e+05	1.013249999999998e+05	2.999999999999998e+02	-2.963509655301682e-16	2.999999999995600e+00	
2279	8.000000000028809e-02	6.072299999989303e-02	1.176829268292682e+00	1.225745504857560e+03	1.504107131959344e-13	8.916599999981264e+05	1.013250000000001e+05	3.000000000000006e+02	1.367773687062315e-16	2.999999999995596e+00	
2280	8.000000000029153e-02	5.605199999989964e-02	1.176829268292682e+00	1.225745504857560e+03	3.574780857675553e-14	8.916599999981264e+05	1.013250000000000e+05	3.000000000000001e+02	-4.559245623541049e-17	2.999999999995598e+00	
2281	8.000000000029500e-02	5.138099999990707e-02	1.176829268292685e+00	1.225745504857562e+03	-3.536242431424518e-14	8.916599999981269e+05	1.013250000000001e+05	2.999999999999998e+02	1.139811405885262e-16	2.999999999995597e+00	
2282	8.000000000029844e-02	4.670999999991618e-02	1.176829268292686e+00	1.225745504857563e+03	-5.989426040853281e-14	8.916599999981276e+05	1.013250000000001e+05	2.999999999999996e+02	1.823698249416420e-16	2.999999999995598e+00	
2283	8.000000000030187e-02	4.203899999992568e-02	1.176829268292682e+00	1.225745504857560e+03	-1.367961870911353e-14	8.916599999981254e+05	1.013250000000000e+05	3.000000000000001e+02	-6.838868435311574e-17	2.999999999995596e+00	
2284	8.000000000030533e-02	3.736799999993576e-02	1.176829268292681e+00	1.225745504857558e+03	7.175722887121961e-14	8.916599999981249e+05	1.013250000000001e+05	3.000000000000007e+02	1.823698249416420e-16	2.999999999995592e+00	
2285	8.000000000030881e-02	3.269699999994548e-02	1.176829268292686e+00	1.225745504857564e+03	5.030472469051712e-14	8.916599999981283e+05	1.013250000000001e+05	2.999999999999996e+02	1.367773687062315e-16	2.999999999995600e+00	
2286	8.000000000031227e-02	2.802599999995497e-02	1.176829268292686e+00	1.225745504857564e+03	6.414710401389976e-14	8.916599999981280e+05	1.013250000000000e+05	2.999999999999994e+02	4.559245623541049e-17	2.999999999995600e+00	
2287	8.000000000031571e-02	2.335499999996379e-02	1.176829268292684e+00	1.225745504857561e+03	1.658186926524584e-13	8.916599999981265e+05	1.013250000000001e+05	2.999999999999999e+02	1.139811405885262e-16	2.999999999995596e+00	
2288	8.000000000031915e-02	1.868399999997172e-02	1.176829268292683e+00	1.225745504857561e+03	1.689247698000672e-13	8.916599999981263e+05	1.013250000000000e+05	3.000000000000001e+02	4.559245623541049e-17	2.999999999995596e+00	
2289	8.000000000032262e-02	1.401299999997915e-02	1.176829268292683e+00	1.225745504857560e+03	-3.130653621503721e-14	8.916599999981266e+05	1.013250000000003e+05	3.000000000000009e+02	5.015170185895155e-16	2.999999999995591e+00	
2290	8.000000000032606e-02	9.341999999985980e-03	1.176829268292683e+00	1.225745504857560e+03	-4.639081132436884e-14	8.916599999981264e+05	1.013250000000003e+05	3.000000000000011e+02	5.471094748249260e-16	2.999999999995590e+00	
2291	8.000000000032953e-02	4.670999999992934e-03	1.176829268292683e+00	1.225745504857560e+03	-2.728398687853214e-13	8.916599999981264e+05	1.013250000000002e+05	3.000000000000007e+02	3.647396498832839e-16	2.999999999995592e+00	
2292	8.999999999960322e-02	9.295289999999792e-01	1.176829268292682e+00	1.225745504857562e+03	1.210793913821467e-13	8.916599999981269e+05	1.013249999999997e+05	2.999999999999991e+02	-5.243132467072207e-16	2.999999999995605e+00	
2293	8.999999999960714e-02	9.248579999999648e-01	1.176829268292684e+00	1.225745504857562e+03	8.850392643472120e-14	8.916599999981270e+05	1.013250000000000e+05	2.999999999999998e+02	0.000000000000000e+00	2.999999999995599e+00	
2294	8.999999999961096e-02	9.201869999999585e-01	1.176829268292684e+00	1.225745504857561e+03	7.503429645905191e-14	8.916599999981269e+05	1.013250000000003e+05	3.000000000000007e+02	4.787207904718102e-16	2.999999999995592e+00	
2295	8.999999999961485e-02	9.155159999999519e-01	1.176829268292681e+00	1.225745504857558e+03	-2.301493864245029e-13	8.916599999981255e+05	1.013250000000003e+05	3.000000000000016e+02	5.471094748249260e-16	2.999999999995588e+00	
2296	8.999999999961875e-02	9.108449999999454e-01	1.176829268292681e+00	1.225745504857559e+03	-1.774699664911186e-13	8.916599999981256e+05	1.013250000000002e+05	3.000000000000012e+02	3.875358780009892e-16	2.999999999995590e+00	
2297	8.999999999962263e-02	9.061739999999389e-01	1.176829268292684e+00	1.225745504857562e+03	-5.444813020253246e-14	8.916599999981273e+05	1.013250000000001e+05	3.000000000000001e+02	1.367773687062315e-16	2.999999999995598e+00	
2298	8.999999999962650e-02	9.015029999999323e-01	1.176829268292682e+00	1.225745504857560e+03	-1.218397058328339e-13	8.916599999981268e+05	1.013250000000002e+05	3.000000000000009e+02	3.647396498832839e-16	2.999999999995593e+00	
2299	8.999999999963038e-02	8.968319999999256e-01	1.176829268292682e+00	1.225745504857559e+03	-1.912895170752427e-13	8.916599999981257e+05	1.013250000000002e+05	3.000000000000009e+02	2.963509655301682e-16	2.999999999995592e+00	
2300	8.999999999963423e-02	8.921609999999194e-01	1.176829268292682e+00	1.225745504857560e+03	-2.354289997386561e-13	8.916599999981258e+05	1.013250000000001e+05	3.000000000000006e+02	1.823698249416420e-16	2.999999999995594e+00	
2301	8.999999999963812e-02	8.874899999999046e-01	1.176829268292685e+00	1.225745504857564e+03	-1.954164854808325e-13	8.916599999981280e+05	1.013250000000000e+05	2.999999999999993e+02	-4.559245623541049e-17	2.999999999995602e+00	
2302	8.999999999964199e-02	8.828189999998849e-01	1.176829268292684e+00	1.225745504857563e+03	-1.394298383796206e-13	8.916599999981275e+05	1.013249999999999e+05	2.999999999999993e+02	-2.051660530593472e-16	2.999999999995603e+00	
2303	8.999999999964586e-02	8.781479999998650e-01	1.176829268292682e+00	1.225745504857560e+03	4.725647730901897e-14	8.916599999981263e+05	1.013250000000000e+05	3.000000000000001e+02	-2.279622811770525e-17	2.999999999995597e+00	
2304	8.999999999964974e-02	8.734769999998515e-01	1.176829268292683e+00	1.225745504857561e+03	6.702956859369641e-14	8.916599999981265e+05	1.013250000000001e+05	3.000000000000002e+02	1.367773687062315e-16	2.999999999995596e+00	
2305	8.999999999965359e-02	8.688059999998439e-01	1.176829268292684e+00	1.225745504857562e+03	7.249616693245309e-14	8.916599999981266e+05	1.013249999999998e+05	2.999999999999993e+02	-2.963509655301682e-16	2.999999999995602e+00	
2306	8.999999999965749e-02	8.641349999998366e-01	1.176829268292683e+00	1.225745504857561e+03	-6.651024724260248e-14	8.916599999981264e+05	1.013249999999999e+05	2.999999999999996e+02	-1.823698249416420e-16	2.999999999995600e+00	
2307	8.999999999966138e-02	8.594639999998293e-01	1.176829268292683e+00	1.225745504857561e+03	-2.684460255000682e-14	8.916599999981265e+05	1.013250000000002e+05	3.000000000000004e+02	2.507585092947577e-16	2.999999999995594e+00	
2308	8.999999999966525e-02	8.547929999998229e-01	1.176829268292682e+00	1.225745504857559e+03	-5.261893891177885e-14	8.916599999981259e+05	1.013250000000002e+05	3.000000000000009e+02	3.191471936478735e-16	2.999999999995592e+00	
2309	8.999999999966909e-02	8.501219999998164e-01	1.176829268292683e+00	1.225745504857562e+03	-7.590850851765255e-14	8.916599999981269e+05	1.013250000000000e+05	2.999999999999998e+02	-6.838868435311574e-17	2.999999999995599e+00	
2310	8.999999999967299e-02	8.454509999998100e-01	1.176829268292684e+00	1.225745504857562e+03	-6.715645551667793e-14	8.916599999981270e+05	1.013250000000000e+05	2.999999999999996e+02	-6.838868435311574e-17	2.999999999995600e+00	
2311	8.999999999967688e-02	8.407799999998034e-01	1.176829268292684e+00	1.225745504857562e+03	9.545842685510432e-14	8.916599999981270e+05	1.013250000000000e+05	2.999999999999998e+02	4.559245623541049e-17	2.999999999995599e+00	
2312	8.999999999968077e-02	8.361089999997880e-01	1.176829268292684e+00	1.225745504857561e+03	7.891332792444502e-14	8.916599999981265e+05	1.013250000000001e+05	3.000000000000001e+02	1.367773687062315e-16	2.999999999995596e+00	
2313	8.999999999968462e-02	8.314379999997681e-01	1.176829268292684e+00	1.225745504857561e+03	3.949285445015210e-14	8.916599999981263e+05	1.013250000000002e+05	3.000000000000004e+02	2.963509655301682e-16	2.999999999995593e+00	
2314	8.999999999968847e-02	8.267669999997487e-01	1.176829268292683e+00	1.225745504857560e+03	9.809456673693542e-14	8.916599999981256e+05	1.013250000000001e+05	3.000000000000004e+02	1.823698249416420e-16	2.999999999995593e+00	
2315	8.999999999969240e-02	8.220959999997361e-01	1.176829268292682e+00	1.225745504857560e+03	-1.434422038617413e-13	8.916599999981261e+05	1.013250000000001e+05	3.000000000000006e+02	1.823698249416420e-16	2.999999999995595e+00	
2316	8.999999999969625e-02	8.174249999997297e-01	1.176829268292682e+00	1.225745504857560e+03	-1.321926325176538e-13	8.916599999981263e+05	1.013249999999999e+05	2.999999999999999e+02	-1.367773687062315e-16	2.999999999995599e+00	
2317	8.999999999970011e-02	8.127539999997108e-01	1.176829268292683e+00	1.225745504857561e+03	-7.198264655784418e-14	8.916599999981269e+05	1.013250000000001e+05	3.000000000000004e+02	2.051660530593472e-16	2.999999999995596e+00	
2318	8.999999999970401e-02	8.080829999996924e-01	1.176829268292684e+00	1.225745504857562e+03	4.263897036258606e-14	8.916599999981273e+05	1.013250000000001e+05	3.000000000000001e+02	1.367773687062315e-16	2.999999999995598e+00	
2319	8.999999999970787e-02	8.034119999996736e-01	1.176829268292684e+00	1.225745504857561e+03	4.383833250717289e-14	8.916599999981265e+05	1.013250000000001e+05	3.000000000000001e+02	1.367773687062315e-16	2.999999999995596e+00	
2320	8.999999999971178e-02	7.987409999996659e-01	1.176829268292683e+00	1.225745504857561e+03	-3.662654653954753e-14	8.916599999981263e+05	1.013249999999999e+05	2.999999999999998e+02	-1.367773687062315e-16	2.999999999995599e+00	
2321	8.999999999971563e-02	7.940699999996592e-01	1.176829268292685e+00	1.225745504857562e+03	3.567069588324900e-14	8.916599999981273e+05	1.013250000000002e+05	3.000000000000001e+02	2.735547374124630e-16	2.999999999995596e+00	
2322	8.999999999971948e-02	7.893989999996526e-01	1.176829268292683e+00	1.225745504857560e+03	4.393775120868523e-14	8.916599999981263e+05	1.013250000000002e+05	3.000000000000006e+02	2.735547374124630e-16	2.999999999995593e+00	
2323	8.999999999972341e-02	7.847279999996364e-01	1.176829268292684e+00	1.225745504857562e+03	1.256506447222953e-14	8.916599999981275e+05	1.013250000000002e+05	3.000000000000002e+02	3.191471936478735e-16	2.999999999995596e+00	
2324	8.999999999972728e-02	7.800569999996164e-01	1.176829268292684e+00	1.225745504857562e+03	-3.785215079999143e-14	8.916599999981276e+05	1.013250000000002e+05	3.000000000000004e+02	3.875358780009892e-16	2.999999999995595e+00	
2325	8.999999999973114e-02	7.753859999995966e-01	1.176829268292684e+00	1.225745504857563e+03	6.204002304891907e-14	8.916599999981278e+05	1.013250000000001e+05	2.999999999999999e+02	1.367773687062315e-16	2.999999999995599e+00	
2326	8.999999999973503e-02	7.707149999995851e-01	1.176829268292685e+00	1.225745504857563e+03	1.440417184415819e-13	8.916599999981278e+05	1.013250000000001e+05	2.999999999999999e+02	2.051660530593472e-16	2.999999999995598e+00	
2327	8.999999999973891e-02	7.660439999995780e-01	1.176829268292682e+00	1.225745504857560e+03	2.179914143268523e-13	8.916599999981258e+05	1.013250000000003e+05	3.000000000000009e+02	4.103321061186945e-16	2.999999999995591e+00	
2328	8.999999999974279e-02	7.613729999995582e-01	1.176829268292682e+00	1.225745504857559e+03	1.576630465205334e-13	8.916599999981254e+05	1.013250000000002e+05	3.000000000000007e+02	2.735547374124630e-16	2.999999999995592e+00	
2329	8.999999999974664e-02	7.567019999995386e-01	1.176829268292683e+00	1.225745504857562e+03	8.748887140402040e-14	8.916599999981270e+05	1.013250000000000e+05	2.999999999999998e+02	-6.838868435311574e-17	2.999999999995599e+00	
2330	8.999999999975052e-02	7.520309999995187e-01	1.176829268292683e+00	1.225745504857562e+03	2.499230397967809e-13	8.916599999981271e+05	1.013250000000000e+05	2.999999999999999e+02	0.000000000000000e+00	2.999999999995599e+00	
2331	8.999999999975439e-02	7.473599999995124e-01	1.176829268292681e+00	1.225745504857558e+03	2.736198912168419e-13	8.916599999981250e+05	1.013250000000000e+05	3.000000000000006e+02	0.000000000000000e+00	2.999999999995594e+00	
2332	8.999999999975826e-02	7.426889999995072e-01	1.176829268292682e+00	1.225745504857560e+03	1.847013995924433e-13	8.916599999981261e+05	1.013250000000001e+05	3.000000000000007e+02	2.279622811770525e-16	2.999999999995593e+00	
2333	8.999999999976219e-02	7.380179999995017e-01	1.176829268292683e+00	1.225745504857561e+03	1.063969837883562e-13	8.916599999981270e+05	1.013250000000002e+05	3.000000000000004e+02	2.507585092947577e-16	2.999999999995596e+00	
2334	8.999999999976602e-02	7.333469999994953e-01	1.176829268292682e+00	1.225745504857560e+03	9.712482772970323e-14	8.916599999981265e+05	1.013250000000002e+05	3.000000000000007e+02	3.191471936478735e-16	2.999999999995593e+00	
2335	8.999999999976989e-02	7.286759999994886e-01	1.176829268292683e+00	1.225745504857560e+03	-1.294947611568624e-13	8.916599999981264e+05	1.013250000000003e+05	3.000000000000011e+02	5.471094748249260e-16	2.999999999995590e+00	
2336	8.999999999977379e-02	7.240049999994821e-01	1.176829268292682e+00	1.225745504857559e+03	-7.653024587627979e-14	8.916599999981259e+05	1.013250000000003e+05	3.000000000000012e+02	5.015170185895155e-16	2.999999999995590e+00	
2337	8.999999999977766e-02	7.193339999994759e-01	1.176829268292685e+00	1.225745504857563e+03	-5.745532577229465e-14	8.916599999981285e+05	1.013250000000003e+05	3.000000000000004e+02	4.559245623541050e-16	2.999999999995596e+00	
2338	8.999999999978155e-02	7.146629999994677e-01	1.176829268292684e+00	1.225745504857562e+03	-4.882185178851963e-14	8.916599999981275e+05	1.013250000000002e+05	3.000000000000002e+02	2.507585092947577e-16	2.999999999995596e+00	
2339	8.999999999978543e-02	7.099919999994478e-01	1.176829268292684e+00	1.225745504857561e+03	-2.000428542302412e-14	8.916599999981266e+05	1.013250000000004e+05	3.000000000000009e+02	5.699057029426312e-16	2.999999999995591e+00	
2340	8.999999999978929e-02	7.053209999994281e-01	1.176829268292682e+00	1.225745504857560e+03	4.291122975921736e-14	8.916599999981262e+05	1.013250000000002e+05	3.000000000000006e+02	2.507585092947577e-16	2.999999999995594e+00	
2341	8.999999999979316e-02	7.006499999994085e-01	1.176829268292685e+00	1.225745504857563e+03	1.509520665884064e-13	8.916599999981279e+05	1.013250000000001e+05	2.999999999999996e+02	9.118491247082098e-17	2.999999999995600e+00	
2342	8.999999999979705e-02	6.959789999994029e-01	1.176829268292683e+00	1.225745504857560e+03	1.090673420724945e-13	8.916599999981263e+05	1.013250000000001e+05	3.000000000000004e+02	2.051660530593472e-16	2.999999999995594e+00	
2343	8.999999999980091e-02	6.913079999993970e-01	1.176829268292682e+00	1.225745504857560e+03	5.453944995104046e-14	8.916599999981262e+05	1.013250000000002e+05	3.000000000000006e+02	2.507585092947577e-16	2.999999999995594e+00	
2344	8.999999999980479e-02	6.866369999993905e-01	1.176829268292682e+00	1.225745504857560e+03	5.497058476424316e-16	8.916599999981264e+05	1.013250000000003e+05	3.000000000000011e+02	4.331283342363997e-16	2.999999999995592e+00	
2345	8.999999999980866e-02	6.819659999993839e-01	1.176829268292682e+00	1.225745504857560e+03	1.506837747409022e-15	8.916599999981262e+05	1.013250000000000e+05	3.000000000000002e+02	2.279622811770525e-17	2.999999999995596e+00	
2346	8.999999999981255e-02	6.772949999993778e-01	1.176829268292683e+00	1.225745504857561e+03	-7.336419580390748e-14	8.916599999981264e+05	1.013250000000001e+05	3.000000000000002e+02	1.595735968239367e-16	2.999999999995596e+00	
2347	8.999999999981641e-02	6.726239999993724e-01	1.176829268292683e+00	1.225745504857561e+03	1.935396077760357e-14	8.916599999981264e+05	1.013249999999999e+05	2.999999999999998e+02	-1.595735968239367e-16	2.999999999995599e+00	
2348	8.999999999982031e-02	6.679529999993662e-01	1.176829268292680e+00	1.225745504857557e+03	8.645732365756555e-14	8.916599999981245e+05	1.013250000000001e+05	3.000000000000011e+02	2.051660530593472e-16	2.999999999995590e+00	
2349	8.999999999982418e-02	6.632819999993571e-01	1.176829268292683e+00	1.225745504857562e+03	-1.356194136454871e-13	8.916599999981272e+05	1.013250000000000e+05	2.999999999999998e+02	-6.838868435311574e-17	2.999999999995600e+00	
2350	8.999999999982805e-02	6.586109999993374e-01	1.176829268292685e+00	1.225745504857563e+03	-1.818551076539006e-13	8.916599999981278e+05	1.013250000000000e+05	2.999999999999996e+02	2.279622811770525e-17	2.999999999995601e+00	
2351	8.999999999983196e-02	6.539399999993178e-01	1.176829268292684e+00	1.225745504857562e+03	-8.974658195640032e-14	8.916599999981272e+05	1.013250000000000e+05	2.999999999999999e+02	4.559245623541049e-17	2.999999999995599e+00	
2352	8.999999999983581e-02	6.492689999992988e-01	1.176829268292683e+00	1.225745504857561e+03	-6.649929684946440e-14	8.916599999981271e+05	1.013250000000001e+05	3.000000000000004e+02	2.051660530593472e-16	2.999999999995596e+00	
2353	8.999999999983969e-02	6.445979999992923e-01	1.176829268292682e+00	1.225745504857559e+03	-1.102334217456510e-13	8.916599999981255e+05	1.013250000000001e+05	3.000000000000007e+02	2.279622811770525e-16	2.999999999995592e+00	
2354	8.999999999984357e-02	6.399269999992862e-01	1.176829268292683e+00	1.225745504857561e+03	3.401571053000899e-15	8.916599999981263e+05	1.013250000000000e+05	3.000000000000001e+02	4.559245623541049e-17	2.999999999995596e+00	
2355	8.999999999984742e-02	6.352559999992793e-01	1.176829268292684e+00	1.225745504857561e+03	2.766769442236478e-14	8.916599999981269e+05	1.013250000000002e+05	3.000000000000004e+02	2.963509655301682e-16	2.999999999995594e+00	
